  200    /Ne: 8 photon emissivity coefficients/
--------------------------------------------------------------------------------
    1    1    1    1    1    1    1    1    1    1    1
--------------------------------------------------------------------------------
//#01/p00/ 00/p01/ 01/p02/ 02/p03/ 03/p04/ 04/p05/ 05/p06/ 06/p07/ 07/p08/ 08/  
      p09/ 09/p10/ 10/                                                          
--------------------------------------------------------------------------------
  127.368    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    1
 1.01E-16 8.24E-16 3.08E-15 7.09E-15 1.20E-14 1.66E-14 2.00E-14 2.21E-14
 2.29E-14 2.25E-14 2.14E-14 1.98E-14
 1.00E-74 1.00E-74 1.00E-74 3.65E-39 6.05E-30 3.90E-24 1.77E-20 3.54E-18
 9.93E-17 8.08E-16 3.02E-15 6.96E-15 1.18E-14 1.63E-14 1.97E-14 2.17E-14
 2.25E-14 2.22E-14 2.11E-14 1.96E-14
 1.00E-74 1.00E-74 1.00E-74 3.74E-39 6.19E-30 3.99E-24 1.81E-20 3.61E-18
 1.01E-16 8.23E-16 3.08E-15 7.08E-15 1.20E-14 1.65E-14 2.00E-14 2.21E-14
 2.28E-14 2.25E-14 2.14E-14 1.98E-14
 1.00E-74 1.00E-74 1.00E-74 3.75E-39 6.20E-30 3.99E-24 1.81E-20 3.61E-18
 1.01E-16 8.22E-16 3.08E-15 7.08E-15 1.20E-14 1.65E-14 2.00E-14 2.20E-14
 2.28E-14 2.25E-14 2.14E-14 1.98E-14
 1.00E-74 1.00E-74 1.00E-74 3.84E-39 6.32E-30 4.05E-24 1.83E-20 3.64E-18
 1.02E-16 8.25E-16 3.08E-15 7.08E-15 1.20E-14 1.65E-14 1.99E-14 2.20E-14
 2.28E-14 2.25E-14 2.13E-14 1.98E-14
  155.338    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =   12
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 5.23E-38 8.02E-29 4.69E-23 1.87E-19 3.14E-17
 7.03E-16 4.31E-15 1.15E-14 1.76E-14 1.89E-14 1.59E-14 1.14E-14 7.28E-15
